time,x,y,theta,sigma_00,sigma_01,sigma_02,sigma_10,sigma_11,sigma_12,sigma_20,sigma_21,sigma_22,flag_sensor
1.749303308529731274e+09,-4.084962280042685023e+00,3.944223176223733418e+00,-3.010118139483859423e+00,1.123841264323517056e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.123841264323517056e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.664821259880779641e-03,0.000000000000000000e+00
1.749303308597888470e+09,-4.084962280042685023e+00,3.944223176223733418e+00,-3.010152063950427337e+00,1.124841264323516972e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.124841264323516972e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.883290939027613700e-03,0.000000000000000000e+00
1.749303308615166426e+09,-4.084360877461015171e+00,3.944141214952833874e+00,-3.009161380224057769e+00,1.011107698166259419e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.011107698166259419e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.009413300197549348e-03,1.000000000000000000e+00
1.749303308633902311e+09,-4.084360877461015171e+00,3.944141214952833874e+00,-3.009162343164307529e+00,1.012107698166259334e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.012107698166259334e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.227882979344383840e-03,0.000000000000000000e+00
1.749303308705581427e+09,-4.084385802923698350e+00,3.944137741399043495e+00,-3.009177971765463866e+00,1.013107698193139875e-03,-1.928899643775411354e-13,7.738671366971679182e-09,-1.928899643775411354e-13,1.013107699550395546e-03,-5.553101406491617552e-08,7.738671366971679182e-09,-5.553101406491617552e-08,3.446352658491217899e-03,0.000000000000000000e+00
1.749303308732556820e+09,-4.084385802923698350e+00,3.944137741399043495e+00,-3.009149769551688447e+00,1.014107698193139791e-03,-1.928899643775411354e-13,7.738671366971679182e-09,-1.928899643775411354e-13,1.014107699550395461e-03,-5.553101406491617552e-08,7.738671366971679182e-09,-5.553101406491617552e-08,4.664822337638051958e-03,0.000000000000000000e+00
1.749303308802801132e+09,-4.084360877461015171e+00,3.944141214952833874e+00,-3.009188076960815028e+00,1.015107698195662211e-03,-2.109900521569692427e-13,-8.464839944431636306e-09,-2.109900521569692427e-13,1.015107699680277593e-03,6.074184103717008990e-08,-8.464839944431636306e-09,6.074184103717008990e-08,5.883292016784886017e-03,0.000000000000000000e+00
1.749303308818938017e+09,-4.083701134946055689e+00,3.944083302606052666e+00,-3.008975972472733407e+00,9.215594853900365042e-04,-1.142229827373320290e-13,-1.318495446596914589e-09,-1.142229827373320038e-13,9.215594861937577431e-04,9.461235103223182031e-09,-1.318495446596914175e-09,9.461235103223180377e-09,1.009413331913714199e-03,1.000000000000000000e+00
1.749303308844126940e+09,-4.083701134946055689e+00,3.944083302606052666e+00,-3.008924770470979837e+00,9.225594853900365286e-04,-1.142229827373320290e-13,-1.318495446596914589e-09,-1.142229827373320038e-13,9.225594861937577674e-04,9.461235103223182031e-09,-1.318495446596914175e-09,9.461235103223180377e-09,2.227883011060548257e-03,0.000000000000000000e+00
1.749303308914870024e+09,-4.083701134946055689e+00,3.944083302606052666e+00,-3.008971002958693131e+00,9.235594853900365529e-04,-1.142229827373320290e-13,-1.318495446596914589e-09,-1.142229827373320038e-13,9.235594861937577917e-04,9.461235103223182031e-09,-1.318495446596914175e-09,9.461235103223180377e-09,3.446352690207382316e-03,0.000000000000000000e+00
1.749303308943394661e+09,-4.083926938802564521e+00,3.944053194559437259e+00,-3.009045592470711128e+00,9.245594884347415818e-04,-2.296171601535674635e-11,1.024444520027809672e-07,-2.296171601535674312e-11,9.245596576414907798e-04,-7.687384932346291053e-07,1.024444520027809672e-07,-7.687384932346291053e-07,4.664822369354216375e-03,0.000000000000000000e+00
1.749303309022629976e+09,-4.081192689236678106e+00,3.945728501288910728e+00,-2.978180538011936385e+00,8.463128309939185311e-04,-8.023598664310954731e-12,1.942132366489712622e-08,-8.023598664310948268e-12,8.463128901024092026e-04,-1.457367265766652338e-07,1.942132366489713284e-08,-1.457367265766652073e-07,9.661163435221279978e-04,1.000000000000000000e+00
1.749303309022966623e+09,-4.081342660491745100e+00,3.945703889526008812e+00,-2.978161113040273200e+00,8.473128325351187741e-04,-1.808906717541188523e-11,4.319915004751297983e-08,-1.808906717541187876e-11,8.473129555443360611e-04,-2.906264071557299640e-07,4.319915004751298645e-08,-2.906264071557299640e-07,2.184586022668962273e-03,0.000000000000000000e+00
1.749303309041728735e+09,-4.081966917431566699e+00,3.945600978444285367e+00,-2.978534104639289026e+00,8.483128645627363356e-04,-2.153093801336233329e-10,2.680172607584492363e-07,-2.153093801336233070e-10,8.483141697214618970e-04,-1.654369392443762389e-06,2.680172607584492363e-07,-1.654369392443762389e-06,3.403055701815796766e-03,0.000000000000000000e+00
1.749303309109477043e+09,-4.082316416783144497e+00,3.945543333331848590e+00,-2.978457157498885177e+00,8.493129067707210801e-04,-4.729086716504973027e-10,4.641867893181544440e-07,-4.729086716504973027e-10,8.493157418060841247e-04,-2.843735153610452746e-06,4.641867893181544440e-07,-2.843735153610452746e-06,4.621525380962630825e-03,0.000000000000000000e+00
1.749303309141787052e+09,-4.083015831012716923e+00,3.945428284486729442e+00,-2.978350680175979370e+00,8.503130747506333111e-04,-1.496615318150454740e-09,9.958879470871303320e-07,-1.496615318150454740e-09,8.503219804627557086e-04,-6.076095767384445110e-06,9.958879470871303320e-07,-6.076095767384445110e-06,5.839995060109464883e-03,0.000000000000000000e+00
1.749303309208384514e+09,-4.083315367021682185e+00,3.945378807724126524e+00,-2.978387283253780993e+00,8.513131875932725395e-04,-2.182094314343086813e-09,1.284831996279056261e-06,-2.182094314343086399e-09,8.513261444566977030e-04,-7.825384580067182459e-06,1.284831996279056261e-06,-7.825384580067182459e-06,7.058464739256298942e-03,0.000000000000000000e+00
1.749303309214291811e+09,-4.083644588519988794e+00,3.946612995617502229e+00,-2.968117523660556145e+00,7.845253280206579459e-04,-8.215268899159946973e-10,1.743046727326663199e-07,-8.215268899159939735e-10,7.845302178615583006e-04,-1.061618249745315885e-06,1.743046727326663199e-07,-1.061618249745315885e-06,1.039095369349309897e-03,1.000000000000000000e+00
1.749303309233990669e+09,-4.084193091575675894e+00,3.946516896858068613e+00,-2.968123733056008184e+00,7.855253711175997841e-04,-1.073924930547533997e-09,2.741604486604217407e-07,-1.073924930547533377e-09,7.855316950809291317e-04,-1.631565234983981513e-06,2.741604486604217407e-07,-1.631565234983981513e-06,2.257565048496144172e-03,0.000000000000000000e+00
1.749303309305072546e+09,-4.084567141263254264e+00,3.946451425689656567e+00,-2.968118165620916127e+00,7.865254166938033184e-04,-1.338581614721199810e-09,4.219658701513558008e-07,-1.338581614721199396e-09,7.865332315169416442e-04,-2.476006736062677016e-06,4.219658701513558008e-07,-2.476006736062677016e-06,3.476034727642978231e-03,0.000000000000000000e+00
1.749303309338423967e+09,-4.085215433575671184e+00,3.946337917090632530e+00,-2.968136727085866511e+00,7.875255572732466113e-04,-2.148977006162035684e-09,8.165257022447789623e-07,-2.148977006162035271e-09,7.875379027872401929e-04,-4.729493327689269069e-06,8.165257022447789623e-07,-4.729493327689269069e-06,4.694504406789812290e-03,0.000000000000000000e+00
1.749303309406409025e+09,-4.085539579731880089e+00,3.946281162791120511e+00,-2.968135609322691160e+00,7.885256650771710601e-04,-2.768433087901104506e-09,1.082959011408062480e-06,-2.768433087901104092e-09,7.885414621364139056e-04,-6.251198886454813443e-06,1.082959011408062480e-06,-6.251198886454813443e-06,5.912974085936646348e-03,0.000000000000000000e+00
1.749303309418812513e+09,-4.085001458800882723e+00,3.946486723400737251e+00,-2.978242597685462734e+00,7.308927439403929260e-04,-1.562941749503320768e-09,1.715089423972566842e-07,-1.562941749503320147e-09,7.309017496061305866e-04,-9.900065182397060665e-07,1.715089423972566048e-07,-9.900065182397060665e-07,1.010283344848225120e-03,1.000000000000000000e+00
1.749303309442386866e+09,-4.085600885153202633e+00,3.946387972969835456e+00,-2.978230666032781304e+00,7.318927876654839895e-04,-1.823314618402394830e-09,2.712748580338490379e-07,-1.823314618402394002e-09,7.319032994850032054e-04,-1.595596978451861442e-06,2.712748580338489850e-07,-1.595596978451861442e-06,2.228753023995059396e-03,0.000000000000000000e+00
1.749303309511650085e+09,-4.085900413104806894e+00,3.946338447452043319e+00,-2.978209901756763145e+00,7.328928200021736549e-04,-2.016653726987921402e-09,3.816550055779856670e-07,-2.016653726987920575e-09,7.329044552938134352e-04,-2.263170806360022852e-06,3.816550055779856141e-07,-2.263170806360022852e-06,3.447222703141893455e-03,0.000000000000000000e+00
1.749303309537570953e+09,-4.086549828539458140e+00,3.946231484963281133e+00,-2.978202519212653776e+00,7.338929410872974861e-04,-2.746035505041638509e-09,7.503785252238741659e-07,-2.746035505041637682e-09,7.339088486030243517e-04,-4.501850436460979293e-06,7.503785252238741659e-07,-4.501850436460979293e-06,4.665692382288727513e-03,0.000000000000000000e+00
1.749303309603816748e+09,-4.086899336550075645e+00,3.946173759246141888e+00,-2.978220815083040485e+00,7.348930432668672203e-04,-3.362304501336220167e-09,1.019708963942622694e-06,-3.362304501336219339e-09,7.349125654102210302e-04,-6.132547299147076149e-06,1.019708963942622694e-06,-6.132547299147076149e-06,5.884162061435561572e-03,0.000000000000000000e+00
1.749303309621132612e+09,-4.088284739583702532e+00,3.945791759730388648e+00,-2.964262423795609891e+00,6.845833525579958197e-04,-2.153687736376356756e-09,1.629571220608197587e-07,-2.153687736376356343e-09,6.845958255033697364e-04,-9.800269558437635990e-07,1.629571220608198116e-07,-9.800269558437631755e-07,1.009438834555500316e-03,1.000000000000000000e+00
1.749303309636893034e+09,-4.088882729189453613e+00,3.945684652163558681e+00,-2.964253812716808767e+00,6.855833990461909734e-04,-2.420756465794369349e-09,2.710756594939433907e-07,-2.420756465794368522e-09,6.855973585620518240e-04,-1.583660886549845686e-06,2.710756594939434436e-07,-1.583660886549845262e-06,2.227908513702334808e-03,0.000000000000000000e+00
